what,kind,bundleId,bundleVersion,description,time
activated,view,org.eclipse.ui.console,3.4.0.v20090513,"org.eclipse.ui.console.ConsoleView",1271964023650
activated,view,org.eclipse.wst.server.ui,1.1.103.v20100123,"org.eclipse.wst.server.ui.ServersView",1271964024547
deactivated,workbench,org.eclipse.ui.workbench,3.5.2.M20100113-0800,"",1271964040174
activated,workbench,org.eclipse.ui.workbench,3.5.2.M20100113-0800,"",1271964046093
activated,view,org.eclipse.ui.console,3.4.0.v20090513,"org.eclipse.ui.console.ConsoleView",1271964047521
activated,view,org.jboss.tools.seam.ui,3.1.0.v201003050540R-H56-GA,"org.jboss.tools.seam.ui.views.SeamComponentsNavigator",1271964052340
activated,perspective,org.eclipse.jst.j2ee.ui,1.1.301.v201001252130,"org.eclipse.jst.j2ee.J2EEPerspective",1271964054982
activated,view,org.eclipse.ui.console,3.4.0.v20090513,"org.eclipse.ui.console.ConsoleView",1271964054988
activated,view,org.eclipse.wst.server.ui,1.1.103.v20100123,"org.eclipse.wst.server.ui.ServersView",1271964057450
activated,perspective,org.jboss.tools.seam.ui,3.1.0.v201003050540R-H56-GA,"org.jboss.tools.seam.ui.SeamPerspective",1271964063020
activated,view,org.jboss.tools.seam.ui,3.1.0.v201003050540R-H56-GA,"org.jboss.tools.seam.ui.views.SeamComponentsNavigator",1271964063050
deactivated,workbench,org.eclipse.ui.workbench,3.5.2.M20100113-0800,"",1271964072700
activated,workbench,org.eclipse.ui.workbench,3.5.2.M20100113-0800,"",1271964076246
deactivated,workbench,org.eclipse.ui.workbench,3.5.2.M20100113-0800,"",1271964076301
opened,view,org.jboss.ide.eclipse.as.ui,2.1.0.v201003050540R-H56-GA,"org.jboss.ide.eclipse.as.ui.view.serverLogView",1271964076412
activated,view,org.jboss.ide.eclipse.as.ui,2.1.0.v201003050540R-H56-GA,"org.jboss.ide.eclipse.as.ui.view.serverLogView",1271964076454
executed,command,org.eclipse.ui,3.5.2.M20100120-0800,"org.eclipse.ui.views.showView",1271964076455
executed,command,org.eclipse.ui,3.5.2.M20100120-0800,"org.eclipse.ui.views.showView",1271964076455
activated,workbench,org.eclipse.ui.workbench,3.5.2.M20100113-0800,"",1271964076488
activated,view,org.eclipse.ui.console,3.4.0.v20090513,"org.eclipse.ui.console.ConsoleView",1271964079220
deactivated,workbench,org.eclipse.ui.workbench,3.5.2.M20100113-0800,"",1271964084885
activated,view,org.eclipse.wst.server.ui,1.1.103.v20100123,"org.eclipse.wst.server.ui.ServersView",1271964088460
executed,command,org.eclipse.ui,3.5.2.M20100120-0800,"org.eclipse.ui.views.showView",1271964088461
executed,command,org.eclipse.ui,3.5.2.M20100120-0800,"org.eclipse.ui.views.showView",1271964088461
activated,workbench,org.eclipse.ui.workbench,3.5.2.M20100113-0800,"",1271964088500
activated,view,org.eclipse.ui.console,3.4.0.v20090513,"org.eclipse.ui.console.ConsoleView",1271964090572
activated,view,org.eclipse.wst.server.ui,1.1.103.v20100123,"org.eclipse.wst.server.ui.ServersView",1271964091699
deactivated,workbench,org.eclipse.ui.workbench,3.5.2.M20100113-0800,"",1271964096388
activated,workbench,org.eclipse.ui.workbench,3.5.2.M20100113-0800,"",1271964102210
deactivated,workbench,org.eclipse.ui.workbench,3.5.2.M20100113-0800,"",1271964117091
activated,workbench,org.eclipse.ui.workbench,3.5.2.M20100113-0800,"",1271964244652
deactivated,workbench,org.eclipse.ui.workbench,3.5.2.M20100113-0800,"",1271964245827
activated,workbench,org.eclipse.ui.workbench,3.5.2.M20100113-0800,"",1271964286562
activated,view,org.jboss.ide.eclipse.as.ui,2.1.0.v201003050540R-H56-GA,"org.jboss.ide.eclipse.as.ui.view.serverLogView",1271964293271
activated,view,org.eclipse.ui.console,3.4.0.v20090513,"org.eclipse.ui.console.ConsoleView",1271964294218
deactivated,workbench,org.eclipse.ui.workbench,3.5.2.M20100113-0800,"",1271964304626
activated,workbench,org.eclipse.ui.workbench,3.5.2.M20100113-0800,"",1271964310934
deactivated,workbench,org.eclipse.ui.workbench,3.5.2.M20100113-0800,"",1271964317476
activated,workbench,org.eclipse.ui.workbench,3.5.2.M20100113-0800,"",1271964321863
activated,editor,org.jboss.tools.common.model.ui,3.1.0.v201003050540R-H56-GA,"org.jboss.tools.common.model.ui.editor.EditorPartWrapper",1271964323981
deactivated,workbench,org.eclipse.ui.workbench,3.5.2.M20100113-0800,"",1271964324745
activated,workbench,org.eclipse.ui.workbench,3.5.2.M20100113-0800,"",1271964996415
activated,view,org.eclipse.gef,3.5.1.v20090910-2020,"org.eclipse.gef.ui.palette_view",1271964996463
deactivated,workbench,org.eclipse.ui.workbench,3.5.2.M20100113-0800,"",1271964998427
activated,workbench,org.eclipse.ui.workbench,3.5.2.M20100113-0800,"",1271965478088
deactivated,workbench,org.eclipse.ui.workbench,3.5.2.M20100113-0800,"",1271965481212
activated,workbench,org.eclipse.ui.workbench,3.5.2.M20100113-0800,"",1271965483334
activated,view,org.eclipse.jdt.ui,3.5.2.r352_v20100106-0800,"org.eclipse.jdt.ui.PackageExplorer",1271965484904
no handler,command,org.eclipse.datatools.sqltools.result.ui,,"org.eclipse.datatools.sqltools.result.removeAllInstances",1271965487859
started,bundle,org.eclipse.ltk.ui.refactoring,3.4.101.r352_v20100209,"org.eclipse.ltk.ui.refactoring",1271965489218
deactivated,workbench,org.eclipse.ui.workbench,3.5.2.M20100113-0800,"",1271965489459
closed,editor,org.jboss.tools.common.model.ui,3.1.0.v201003050540R-H56-GA,"org.jboss.tools.common.model.ui.editor.EditorPartWrapper",1271965495947
executed,command,org.eclipse.ltk.ui.refactoring,3.4.101.r352_v20100209,"org.eclipse.ltk.ui.refactoring.commands.deleteResources",1271965496188
executed,command,org.eclipse.ui,3.5.2.M20100120-0800,"org.eclipse.ui.edit.delete",1271965496188
activated,workbench,org.eclipse.ui.workbench,3.5.2.M20100113-0800,"",1271965496229
deactivated,workbench,org.eclipse.ui.workbench,3.5.2.M20100113-0800,"",1271965501995
activated,workbench,org.eclipse.ui.workbench,3.5.2.M20100113-0800,"",1271965502139
deactivated,workbench,org.eclipse.ui.workbench,3.5.2.M20100113-0800,"",1271965503113
activated,workbench,org.eclipse.ui.workbench,3.5.2.M20100113-0800,"",1271965537277
activated,view,org.eclipse.ui.console,3.4.0.v20090513,"org.eclipse.ui.console.ConsoleView",1271965542999
activated,view,org.eclipse.jdt.ui,3.5.2.r352_v20100106-0800,"org.eclipse.jdt.ui.PackageExplorer",1271965543957
deactivated,workbench,org.eclipse.ui.workbench,3.5.2.M20100113-0800,"",1271965548564
started,bundle,org.eclipse.datatools.enablement.mysql,1.0.2.v201002041110,"org.eclipse.datatools.enablement.mysql",1271965880009
activated,view,org.eclipse.ui.console,3.4.0.v20090513,"org.eclipse.ui.console.ConsoleView",1271966072485
executed,command,org.eclipse.ui,3.5.2.M20100120-0800,"org.eclipse.ui.newWizard",1271966120529
activated,workbench,org.eclipse.ui.workbench,3.5.2.M20100113-0800,"",1271966120585
activated,view,org.eclipse.wst.server.ui,1.1.103.v20100123,"org.eclipse.wst.server.ui.ServersView",1271966135238
deactivated,workbench,org.eclipse.ui.workbench,3.5.2.M20100113-0800,"",1271966139337
activated,workbench,org.eclipse.ui.workbench,3.5.2.M20100113-0800,"",1271966141581
executed,command,org.eclipse.wst.server.ui,1.1.103.v20100123,"org.eclipse.wst.server.run",1271966145577
activated,view,org.eclipse.ui.console,3.4.0.v20090513,"org.eclipse.ui.console.ConsoleView",1271966147049
deactivated,workbench,org.eclipse.ui.workbench,3.5.2.M20100113-0800,"",1271966228929
activated,workbench,org.eclipse.ui.workbench,3.5.2.M20100113-0800,"",1271966231064
deactivated,workbench,org.eclipse.ui.workbench,3.5.2.M20100113-0800,"",1271966232538
activated,workbench,org.eclipse.ui.workbench,3.5.2.M20100113-0800,"",1271966310456
deactivated,workbench,org.eclipse.ui.workbench,3.5.2.M20100113-0800,"",1271966366405
activated,workbench,org.eclipse.ui.workbench,3.5.2.M20100113-0800,"",1271967106939
deactivated,workbench,org.eclipse.ui.workbench,3.5.2.M20100113-0800,"",1271967110641
activated,workbench,org.eclipse.ui.workbench,3.5.2.M20100113-0800,"",1271967174417
activated,view,org.eclipse.jdt.ui,3.5.2.r352_v20100106-0800,"org.eclipse.jdt.ui.PackageExplorer",1271967175897
deactivated,workbench,org.eclipse.ui.workbench,3.5.2.M20100113-0800,"",1271967178934
executed,command,org.eclipse.ui,3.5.2.M20100120-0800,"org.eclipse.ui.file.import",1271967196089
activated,workbench,org.eclipse.ui.workbench,3.5.2.M20100113-0800,"",1271967196145
started,bundle,org.eclipse.jdt.apt.pluggable.core,1.0.201.R35x_v20090925-1100,"org.eclipse.jdt.apt.pluggable.core",1271967198889
deactivated,workbench,org.eclipse.ui.workbench,3.5.2.M20100113-0800,"",1271967199127
error,log,,,"",1271967208752
activated,workbench,org.eclipse.ui.workbench,3.5.2.M20100113-0800,"",1271967239620
deactivated,workbench,org.eclipse.ui.workbench,3.5.2.M20100113-0800,"",1271967282680
activated,workbench,org.eclipse.ui.workbench,3.5.2.M20100113-0800,"",1271967327698
started,bundle,org.maven.ide.eclipse.editor,0.10.0.20100209-0800,"org.maven.ide.eclipse.editor",1271967347385
started,bundle,org.maven.ide.eclipse.refactoring,0.10.0.20100209-0800,"org.maven.ide.eclipse.refactoring",1271967347575
started,bundle,org.eclipse.compare,3.5.2.r35x_20100113-0800,"org.eclipse.compare",1271967347763
deactivated,workbench,org.eclipse.ui.workbench,3.5.2.M20100113-0800,"",1271967364448
activated,workbench,org.eclipse.ui.workbench,3.5.2.M20100113-0800,"",1271967395775
deactivated,workbench,org.eclipse.ui.workbench,3.5.2.M20100113-0800,"",1271967402554
activated,workbench,org.eclipse.ui.workbench,3.5.2.M20100113-0800,"",1271967590648
deactivated,workbench,org.eclipse.ui.workbench,3.5.2.M20100113-0800,"",1271967645598
activated,workbench,org.eclipse.ui.workbench,3.5.2.M20100113-0800,"",1271969079137
deactivated,workbench,org.eclipse.ui.workbench,3.5.2.M20100113-0800,"",1271969080456
activated,workbench,org.eclipse.ui.workbench,3.5.2.M20100113-0800,"",1271969113277
activated,view,org.eclipse.ui.console,3.4.0.v20090513,"org.eclipse.ui.console.ConsoleView",1271969114579
