what,kind,bundleId,bundleVersion,description,time
activated,editor,org.jboss.tools.common.model.ui,3.1.0.v201003050540R-H56-GA,"org.jboss.tools.common.model.ui.editor.EditorPartWrapper",1272482531521
executed,command,org.eclipse.ui,3.5.1.M20090902-1000,"org.eclipse.ui.file.save",1272482542146
activated,view,org.eclipse.jdt.ui,3.5.2.r352_v20100106-0800,"org.eclipse.jdt.ui.PackageExplorer",1272482544337
opened,editor,org.jboss.tools.jst.jsp,3.1.0.v201003050540R-H56-GA,"org.jboss.tools.jst.jsp.jspeditor.HTMLTextEditor",1272482544643
activated,editor,org.jboss.tools.jst.jsp,3.1.0.v201003050540R-H56-GA,"org.jboss.tools.jst.jsp.jspeditor.HTMLTextEditor",1272482544809
activated,editor,org.jboss.tools.common.model.ui,3.1.0.v201003050540R-H56-GA,"org.jboss.tools.common.model.ui.editor.EditorPartWrapper",1272482547742
closed,editor,org.jboss.tools.jst.jsp,3.1.0.v201003050540R-H56-GA,"org.jboss.tools.jst.jsp.jspeditor.HTMLTextEditor",1272482547758
activated,editor,org.jboss.tools.jst.jsp,3.1.0.v201003050540R-H56-GA,"org.jboss.tools.jst.jsp.jspeditor.HTMLTextEditor",1272482550832
closed,editor,org.jboss.tools.common.model.ui,3.1.0.v201003050540R-H56-GA,"org.jboss.tools.common.model.ui.editor.EditorPartWrapper",1272482550869
executed,command,org.eclipse.ui,3.5.1.M20090902-1000,"org.eclipse.ui.edit.findReplace",1272482559342
deactivated,workbench,org.eclipse.ui.workbench,3.5.1.M20090826-0800a,"",1272482559386
executed,command,org.eclipse.ui,3.5.1.M20090902-1000,"org.eclipse.ui.edit.paste",1272482559951
activated,workbench,org.eclipse.ui.workbench,3.5.1.M20090826-0800a,"",1272482567513
deactivated,workbench,org.eclipse.ui.workbench,3.5.1.M20090826-0800a,"",1272482568374
activated,workbench,org.eclipse.ui.workbench,3.5.1.M20090826-0800a,"",1272482586943
executed,command,org.eclipse.ui,3.5.1.M20090902-1000,"org.eclipse.ui.file.save",1272482588365
activated,view,org.eclipse.jdt.ui,3.5.2.r352_v20100106-0800,"org.eclipse.jdt.ui.PackageExplorer",1272482593053
deactivated,workbench,org.eclipse.ui.workbench,3.5.1.M20090826-0800a,"",1272482594231
executed,command,org.eclipse.ui,3.5.1.M20090902-1000,"org.eclipse.ui.edit.rename",1272482599746
activated,workbench,org.eclipse.ui.workbench,3.5.1.M20090826-0800a,"",1272482599774
deactivated,workbench,org.eclipse.ui.workbench,3.5.1.M20090826-0800a,"",1272482601646
executed,command,org.eclipse.ui,3.5.1.M20090902-1000,"org.eclipse.ui.edit.rename",1272482614827
activated,workbench,org.eclipse.ui.workbench,3.5.1.M20090826-0800a,"",1272482614875
opened,editor,org.eclipse.jdt.ui,3.5.2.r352_v20100106-0800,"org.eclipse.jdt.ui.CompilationUnitEditor",1272482616219
activated,editor,org.eclipse.jdt.ui,3.5.2.r352_v20100106-0800,"org.eclipse.jdt.ui.CompilationUnitEditor",1272482616353
executed,command,org.eclipse.ui,3.5.1.M20090902-1000,"org.eclipse.ui.file.save",1272482620688
activated,editor,org.jboss.tools.jst.jsp,3.1.0.v201003050540R-H56-GA,"org.jboss.tools.jst.jsp.jspeditor.HTMLTextEditor",1272482623300
closed,editor,org.eclipse.jdt.ui,3.5.2.r352_v20100106-0800,"org.eclipse.jdt.ui.CompilationUnitEditor",1272482623350
activated,view,org.eclipse.jdt.ui,3.5.2.r352_v20100106-0800,"org.eclipse.jdt.ui.PackageExplorer",1272482624587
closed,editor,org.jboss.tools.jst.jsp,3.1.0.v201003050540R-H56-GA,"org.jboss.tools.jst.jsp.jspeditor.HTMLTextEditor",1272482624589
activated,view,org.eclipse.wst.server.ui,1.1.103.v20100123,"org.eclipse.wst.server.ui.ServersView",1272482625395
executed,command,org.eclipse.wst.server.ui,1.1.103.v20100123,"org.eclipse.wst.server.debug",1272482627271
deactivated,workbench,org.eclipse.ui.workbench,3.5.1.M20090826-0800a,"",1272482629589
activated,workbench,org.eclipse.ui.workbench,3.5.1.M20090826-0800a,"",1272482629744
deactivated,workbench,org.eclipse.ui.workbench,3.5.1.M20090826-0800a,"",1272482630242
activated,view,org.eclipse.ui.console,3.4.0.v20090513,"org.eclipse.ui.console.ConsoleView",1272482630410
activated,workbench,org.eclipse.ui.workbench,3.5.1.M20090826-0800a,"",1272482641072
deactivated,workbench,org.eclipse.ui.workbench,3.5.1.M20090826-0800a,"",1272482642701
activated,workbench,org.eclipse.ui.workbench,3.5.1.M20090826-0800a,"",1272482654377
deactivated,workbench,org.eclipse.ui.workbench,3.5.1.M20090826-0800a,"",1272482660325
activated,workbench,org.eclipse.ui.workbench,3.5.1.M20090826-0800a,"",1272482667786
deactivated,workbench,org.eclipse.ui.workbench,3.5.1.M20090826-0800a,"",1272482676241
activated,workbench,org.eclipse.ui.workbench,3.5.1.M20090826-0800a,"",1272482681707
activated,view,org.eclipse.jdt.ui,3.5.2.r352_v20100106-0800,"org.eclipse.jdt.ui.PackageExplorer",1272482686306
opened,editor,org.jboss.tools.jst.jsp,3.1.0.v201003050540R-H56-GA,"org.jboss.tools.jst.jsp.jspeditor.HTMLTextEditor",1272482686828
activated,editor,org.jboss.tools.jst.jsp,3.1.0.v201003050540R-H56-GA,"org.jboss.tools.jst.jsp.jspeditor.HTMLTextEditor",1272482687051
activated,view,org.eclipse.jdt.ui,3.5.2.r352_v20100106-0800,"org.eclipse.jdt.ui.PackageExplorer",1272482690443
closed,editor,org.jboss.tools.jst.jsp,3.1.0.v201003050540R-H56-GA,"org.jboss.tools.jst.jsp.jspeditor.HTMLTextEditor",1272482690444
deactivated,workbench,org.eclipse.ui.workbench,3.5.1.M20090826-0800a,"",1272482690974
activated,workbench,org.eclipse.ui.workbench,3.5.1.M20090826-0800a,"",1272482692271
deactivated,workbench,org.eclipse.ui.workbench,3.5.1.M20090826-0800a,"",1272482698718
activated,workbench,org.eclipse.ui.workbench,3.5.1.M20090826-0800a,"",1272482699191
deactivated,workbench,org.eclipse.ui.workbench,3.5.1.M20090826-0800a,"",1272482699626
activated,workbench,org.eclipse.ui.workbench,3.5.1.M20090826-0800a,"",1272482701484
activated,view,org.eclipse.ui.console,3.4.0.v20090513,"org.eclipse.ui.console.ConsoleView",1272482706458
activated,view,org.eclipse.ui.ide,3.5.1.M20090826-0800,"org.eclipse.ui.views.ProgressView",1272482714501
activated,view,org.eclipse.wst.server.ui,1.1.103.v20100123,"org.eclipse.wst.server.ui.ServersView",1272482715020
activated,view,org.eclipse.ui.console,3.4.0.v20090513,"org.eclipse.ui.console.ConsoleView",1272482718052
activated,view,org.eclipse.jdt.ui,3.5.2.r352_v20100106-0800,"org.eclipse.jdt.ui.PackageExplorer",1272482751638
started,bundle,org.eclipse.jpt.ui,2.2.2.v200911250220,"org.eclipse.jpt.ui",1272482759183
opened,editor,org.eclipse.jpt.ui,2.2.2.v200911250220,"org.eclipse.jpt.ui.internal.editors.PersistenceEditor",1272482760773
activated,editor,org.eclipse.jpt.ui,2.2.2.v200911250220,"org.eclipse.jpt.ui.internal.editors.PersistenceEditor",1272482760943
activated,view,org.eclipse.jdt.ui,3.5.2.r352_v20100106-0800,"org.eclipse.jdt.ui.PackageExplorer",1272482765541
closed,editor,org.eclipse.jpt.ui,2.2.2.v200911250220,"org.eclipse.jpt.ui.internal.editors.PersistenceEditor",1272482765544
deactivated,workbench,org.eclipse.ui.workbench,3.5.1.M20090826-0800a,"",1272482779157
activated,workbench,org.eclipse.ui.workbench,3.5.1.M20090826-0800a,"",1272482782469
deactivated,workbench,org.eclipse.ui.workbench,3.5.1.M20090826-0800a,"",1272482782645
activated,workbench,org.eclipse.ui.workbench,3.5.1.M20090826-0800a,"",1272482823574
activated,view,org.eclipse.wst.server.ui,1.1.103.v20100123,"org.eclipse.wst.server.ui.ServersView",1272482824761
activated,view,org.eclipse.ui.console,3.4.0.v20090513,"org.eclipse.ui.console.ConsoleView",1272482827555
deactivated,workbench,org.eclipse.ui.workbench,3.5.1.M20090826-0800a,"",1272482853975
activated,workbench,org.eclipse.ui.workbench,3.5.1.M20090826-0800a,"",1272482857115
deactivated,workbench,org.eclipse.ui.workbench,3.5.1.M20090826-0800a,"",1272482862753
activated,workbench,org.eclipse.ui.workbench,3.5.1.M20090826-0800a,"",1272482865797
deactivated,workbench,org.eclipse.ui.workbench,3.5.1.M20090826-0800a,"",1272482869404
activated,workbench,org.eclipse.ui.workbench,3.5.1.M20090826-0800a,"",1272482871359
deactivated,workbench,org.eclipse.ui.workbench,3.5.1.M20090826-0800a,"",1272482873455
activated,workbench,org.eclipse.ui.workbench,3.5.1.M20090826-0800a,"",1272482874849
deactivated,workbench,org.eclipse.ui.workbench,3.5.1.M20090826-0800a,"",1272482878303
activated,workbench,org.eclipse.ui.workbench,3.5.1.M20090826-0800a,"",1272482880151
deactivated,workbench,org.eclipse.ui.workbench,3.5.1.M20090826-0800a,"",1272482882997
activated,workbench,org.eclipse.ui.workbench,3.5.1.M20090826-0800a,"",1272482887703
deactivated,workbench,org.eclipse.ui.workbench,3.5.1.M20090826-0800a,"",1272482888473
activated,workbench,org.eclipse.ui.workbench,3.5.1.M20090826-0800a,"",1272482903270
activated,view,org.eclipse.jdt.ui,3.5.2.r352_v20100106-0800,"org.eclipse.jdt.ui.PackageExplorer",1272482923023
opened,editor,org.jboss.tools.jst.jsp,3.1.0.v201003050540R-H56-GA,"org.jboss.tools.jst.jsp.jspeditor.HTMLTextEditor",1272482925375
activated,editor,org.jboss.tools.jst.jsp,3.1.0.v201003050540R-H56-GA,"org.jboss.tools.jst.jsp.jspeditor.HTMLTextEditor",1272482925701
deactivated,workbench,org.eclipse.ui.workbench,3.5.1.M20090826-0800a,"",1272482927159
activated,workbench,org.eclipse.ui.workbench,3.5.1.M20090826-0800a,"",1272482929233
deactivated,workbench,org.eclipse.ui.workbench,3.5.1.M20090826-0800a,"",1272482934128
activated,workbench,org.eclipse.ui.workbench,3.5.1.M20090826-0800a,"",1272482965048
deactivated,workbench,org.eclipse.ui.workbench,3.5.1.M20090826-0800a,"",1272482968437
activated,workbench,org.eclipse.ui.workbench,3.5.1.M20090826-0800a,"",1272482979174
activated,view,org.eclipse.jdt.ui,3.5.2.r352_v20100106-0800,"org.eclipse.jdt.ui.PackageExplorer",1272482983471
opened,editor,org.eclipse.jdt.ui,3.5.2.r352_v20100106-0800,"org.eclipse.jdt.ui.CompilationUnitEditor",1272482984864
activated,editor,org.eclipse.jdt.ui,3.5.2.r352_v20100106-0800,"org.eclipse.jdt.ui.CompilationUnitEditor",1272482985315
executed,command,org.eclipse.ui,3.5.1.M20090902-1000,"org.eclipse.ui.edit.text.contentAssist.proposals",1272482992343
executed,command,org.eclipse.ui,3.5.1.M20090902-1000,"org.eclipse.ui.edit.text.contentAssist.proposals",1272482993633
executed,command,org.eclipse.ui,3.5.1.M20090902-1000,"org.eclipse.ui.file.save",1272482997397
activated,view,org.eclipse.wst.server.ui,1.1.103.v20100123,"org.eclipse.wst.server.ui.ServersView",1272482998916
activated,view,org.eclipse.ui.console,3.4.0.v20090513,"org.eclipse.ui.console.ConsoleView",1272483003110
deactivated,workbench,org.eclipse.ui.workbench,3.5.1.M20090826-0800a,"",1272483022841
activated,workbench,org.eclipse.ui.workbench,3.5.1.M20090826-0800a,"",1272483023273
deactivated,workbench,org.eclipse.ui.workbench,3.5.1.M20090826-0800a,"",1272483023866
activated,workbench,org.eclipse.ui.workbench,3.5.1.M20090826-0800a,"",1272483025486
deactivated,workbench,org.eclipse.ui.workbench,3.5.1.M20090826-0800a,"",1272483033599
activated,workbench,org.eclipse.ui.workbench,3.5.1.M20090826-0800a,"",1272483038507
deactivated,workbench,org.eclipse.ui.workbench,3.5.1.M20090826-0800a,"",1272483040403
activated,workbench,org.eclipse.ui.workbench,3.5.1.M20090826-0800a,"",1272483041647
deactivated,workbench,org.eclipse.ui.workbench,3.5.1.M20090826-0800a,"",1272483042839
activated,workbench,org.eclipse.ui.workbench,3.5.1.M20090826-0800a,"",1272483044318
deactivated,workbench,org.eclipse.ui.workbench,3.5.1.M20090826-0800a,"",1272483045117
activated,workbench,org.eclipse.ui.workbench,3.5.1.M20090826-0800a,"",1272483047644
deactivated,workbench,org.eclipse.ui.workbench,3.5.1.M20090826-0800a,"",1272483048382
activated,workbench,org.eclipse.ui.workbench,3.5.1.M20090826-0800a,"",1272483050347
deactivated,workbench,org.eclipse.ui.workbench,3.5.1.M20090826-0800a,"",1272483053548
activated,workbench,org.eclipse.ui.workbench,3.5.1.M20090826-0800a,"",1272483055378
deactivated,workbench,org.eclipse.ui.workbench,3.5.1.M20090826-0800a,"",1272483057111
activated,workbench,org.eclipse.ui.workbench,3.5.1.M20090826-0800a,"",1272483084921
deactivated,workbench,org.eclipse.ui.workbench,3.5.1.M20090826-0800a,"",1272483088097
activated,workbench,org.eclipse.ui.workbench,3.5.1.M20090826-0800a,"",1272483098301
deactivated,workbench,org.eclipse.ui.workbench,3.5.1.M20090826-0800a,"",1272483099346
activated,workbench,org.eclipse.ui.workbench,3.5.1.M20090826-0800a,"",1272483123604
activated,editor,org.eclipse.jdt.ui,3.5.2.r352_v20100106-0800,"org.eclipse.jdt.ui.CompilationUnitEditor",1272483127320
activated,view,org.eclipse.ui.console,3.4.0.v20090513,"org.eclipse.ui.console.ConsoleView",1272483135817
activated,editor,org.jboss.tools.jst.jsp,3.1.0.v201003050540R-H56-GA,"org.jboss.tools.jst.jsp.jspeditor.HTMLTextEditor",1272483151677
executed,command,org.eclipse.ui,3.5.1.M20090902-1000,"org.eclipse.ui.edit.text.contentAssist.proposals",1272483164120
executed,command,org.eclipse.ui,3.5.1.M20090902-1000,"org.eclipse.ui.edit.delete",1272483174150
executed,command,org.eclipse.ui,3.5.1.M20090902-1000,"org.eclipse.ui.file.save",1272483177990
deactivated,workbench,org.eclipse.ui.workbench,3.5.1.M20090826-0800a,"",1272483179609
activated,workbench,org.eclipse.ui.workbench,3.5.1.M20090826-0800a,"",1272483184434
activated,view,org.eclipse.ui.console,3.4.0.v20090513,"org.eclipse.ui.console.ConsoleView",1272483186283
deactivated,workbench,org.eclipse.ui.workbench,3.5.1.M20090826-0800a,"",1272483187109
activated,workbench,org.eclipse.ui.workbench,3.5.1.M20090826-0800a,"",1272483189513
deactivated,workbench,org.eclipse.ui.workbench,3.5.1.M20090826-0800a,"",1272483192422
activated,workbench,org.eclipse.ui.workbench,3.5.1.M20090826-0800a,"",1272483193565
activated,editor,org.eclipse.jdt.ui,3.5.2.r352_v20100106-0800,"org.eclipse.jdt.ui.CompilationUnitEditor",1272483206320
activated,view,org.eclipse.wst.server.ui,1.1.103.v20100123,"org.eclipse.wst.server.ui.ServersView",1272483209749
deactivated,workbench,org.eclipse.ui.workbench,3.5.1.M20090826-0800a,"",1272483212230
activated,workbench,org.eclipse.ui.workbench,3.5.1.M20090826-0800a,"",1272483233016
activated,view,org.eclipse.ui.console,3.4.0.v20090513,"org.eclipse.ui.console.ConsoleView",1272483234696
activated,view,org.eclipse.wst.server.ui,1.1.103.v20100123,"org.eclipse.wst.server.ui.ServersView",1272483238757
activated,view,org.eclipse.ui.console,3.4.0.v20090513,"org.eclipse.ui.console.ConsoleView",1272483242288
deactivated,workbench,org.eclipse.ui.workbench,3.5.1.M20090826-0800a,"",1272483244319
activated,workbench,org.eclipse.ui.workbench,3.5.1.M20090826-0800a,"",1272483252556
deactivated,workbench,org.eclipse.ui.workbench,3.5.1.M20090826-0800a,"",1272483254070
activated,workbench,org.eclipse.ui.workbench,3.5.1.M20090826-0800a,"",1272483264795
deactivated,workbench,org.eclipse.ui.workbench,3.5.1.M20090826-0800a,"",1272483265615
activated,workbench,org.eclipse.ui.workbench,3.5.1.M20090826-0800a,"",1272483270805
