what,kind,bundleId,bundleVersion,description,time
activated,view,org.eclipse.ui.console,3.4.0.v20090513,"org.eclipse.ui.console.ConsoleView",1272462904815
activated,editor,org.eclipse.jdt.ui,3.5.2.r352_v20100106-0800,"org.eclipse.jdt.ui.CompilationUnitEditor",1272462925231
executed,command,org.eclipse.ui,3.5.1.M20090902-1000,"org.eclipse.ui.edit.delete",1272462926496
executed,command,org.eclipse.ui,3.5.1.M20090902-1000,"org.eclipse.ui.edit.delete",1272462926539
executed,command,org.eclipse.ui,3.5.1.M20090902-1000,"org.eclipse.ui.edit.delete",1272462926924
executed,command,org.eclipse.ui,3.5.1.M20090902-1000,"org.eclipse.ui.edit.undo",1272462928259
executed,command,org.eclipse.ui,3.5.1.M20090902-1000,"org.eclipse.ui.edit.undo",1272462928607
executed,command,org.eclipse.ui,3.5.1.M20090902-1000,"org.eclipse.ui.edit.delete",1272462934729
executed,command,org.eclipse.ui,3.5.1.M20090902-1000,"org.eclipse.ui.file.save",1272462935967
deactivated,workbench,org.eclipse.ui.workbench,3.5.1.M20090826-0800a,"",1272462939044
executed,command,org.eclipse.jdt.ui,3.5.2.r352_v20100106-0800,"org.eclipse.jdt.ui.edit.text.java.organize.imports",1272462941831
activated,workbench,org.eclipse.ui.workbench,3.5.1.M20090826-0800a,"",1272462941868
executed,command,org.eclipse.ui,3.5.1.M20090902-1000,"org.eclipse.ui.file.save",1272462945397
activated,view,org.eclipse.wst.server.ui,1.1.103.v20100123,"org.eclipse.wst.server.ui.ServersView",1272462947046
deactivated,workbench,org.eclipse.ui.workbench,3.5.1.M20090826-0800a,"",1272462950353
activated,workbench,org.eclipse.ui.workbench,3.5.1.M20090826-0800a,"",1272462961193
activated,view,org.eclipse.ui.console,3.4.0.v20090513,"org.eclipse.ui.console.ConsoleView",1272462962994
deactivated,workbench,org.eclipse.ui.workbench,3.5.1.M20090826-0800a,"",1272462982759
activated,workbench,org.eclipse.ui.workbench,3.5.1.M20090826-0800a,"",1272462984485
activated,editor,org.eclipse.jdt.ui,3.5.2.r352_v20100106-0800,"org.eclipse.jdt.ui.CompilationUnitEditor",1272462987615
executed,command,org.eclipse.ui,3.5.1.M20090902-1000,"org.eclipse.ui.edit.undo",1272462987786
executed,command,org.eclipse.ui,3.5.1.M20090902-1000,"org.eclipse.ui.edit.undo",1272462988815
executed,command,org.eclipse.ui,3.5.1.M20090902-1000,"org.eclipse.ui.file.save",1272463000852
deactivated,workbench,org.eclipse.ui.workbench,3.5.1.M20090826-0800a,"",1272463008730
activated,workbench,org.eclipse.ui.workbench,3.5.1.M20090826-0800a,"",1272463011480
activated,view,org.eclipse.wst.server.ui,1.1.103.v20100123,"org.eclipse.wst.server.ui.ServersView",1272463012381
activated,view,org.eclipse.ui.console,3.4.0.v20090513,"org.eclipse.ui.console.ConsoleView",1272463018309
deactivated,workbench,org.eclipse.ui.workbench,3.5.1.M20090826-0800a,"",1272463020535
activated,workbench,org.eclipse.ui.workbench,3.5.1.M20090826-0800a,"",1272463027213
deactivated,workbench,org.eclipse.ui.workbench,3.5.1.M20090826-0800a,"",1272463029080
activated,workbench,org.eclipse.ui.workbench,3.5.1.M20090826-0800a,"",1272463052299
activated,view,org.eclipse.jdt.ui,3.5.2.r352_v20100106-0800,"org.eclipse.jdt.ui.PackageExplorer",1272463072925
activated,editor,org.eclipse.jdt.ui,3.5.2.r352_v20100106-0800,"org.eclipse.jdt.ui.CompilationUnitEditor",1272463092631
executed,command,org.eclipse.ui,3.5.1.M20090902-1000,"org.eclipse.ui.file.save",1272463095736
activated,view,org.eclipse.wst.server.ui,1.1.103.v20100123,"org.eclipse.wst.server.ui.ServersView",1272463098045
deactivated,workbench,org.eclipse.ui.workbench,3.5.1.M20090826-0800a,"",1272463101158
activated,workbench,org.eclipse.ui.workbench,3.5.1.M20090826-0800a,"",1272463102890
activated,view,org.eclipse.ui.console,3.4.0.v20090513,"org.eclipse.ui.console.ConsoleView",1272463103983
deactivated,workbench,org.eclipse.ui.workbench,3.5.1.M20090826-0800a,"",1272463106305
activated,workbench,org.eclipse.ui.workbench,3.5.1.M20090826-0800a,"",1272463150529
activated,editor,org.eclipse.jdt.ui,3.5.2.r352_v20100106-0800,"org.eclipse.jdt.ui.CompilationUnitEditor",1272463157178
executed,command,org.eclipse.ui,3.5.1.M20090902-1000,"org.eclipse.ui.file.save",1272463161850
deactivated,workbench,org.eclipse.ui.workbench,3.5.1.M20090826-0800a,"",1272463164897
activated,workbench,org.eclipse.ui.workbench,3.5.1.M20090826-0800a,"",1272463166302
activated,view,org.eclipse.wst.server.ui,1.1.103.v20100123,"org.eclipse.wst.server.ui.ServersView",1272463168473
activated,view,org.eclipse.ui.console,3.4.0.v20090513,"org.eclipse.ui.console.ConsoleView",1272463176427
activated,view,org.eclipse.wst.server.ui,1.1.103.v20100123,"org.eclipse.wst.server.ui.ServersView",1272463176813
closed,view,org.eclipse.ui.console,3.4.0.v20090513,"org.eclipse.ui.console.ConsoleView",1272463176815
deactivated,workbench,org.eclipse.ui.workbench,3.5.1.M20090826-0800a,"",1272463176885
opened,view,org.eclipse.ui.console,3.4.0.v20090513,"org.eclipse.ui.console.ConsoleView",1272463179666
activated,view,org.eclipse.ui.console,3.4.0.v20090513,"org.eclipse.ui.console.ConsoleView",1272463179715
activated,workbench,org.eclipse.ui.workbench,3.5.1.M20090826-0800a,"",1272463181986
activated,view,org.eclipse.jdt.ui,3.5.2.r352_v20100106-0800,"org.eclipse.jdt.ui.PackageExplorer",1272463184560
opened,editor,org.eclipse.wst.xml.ui,1.1.2.v201001222130,"org.eclipse.wst.xml.ui.internal.tabletree.XMLMultiPageEditorPart",1272463189831
activated,editor,org.eclipse.wst.xml.ui,1.1.2.v201001222130,"org.eclipse.wst.xml.ui.internal.tabletree.XMLMultiPageEditorPart",1272463190422
deactivated,workbench,org.eclipse.ui.workbench,3.5.1.M20090826-0800a,"",1272463193114
activated,workbench,org.eclipse.ui.workbench,3.5.1.M20090826-0800a,"",1272463195668
deactivated,workbench,org.eclipse.ui.workbench,3.5.1.M20090826-0800a,"",1272463198272
activated,workbench,org.eclipse.ui.workbench,3.5.1.M20090826-0800a,"",1272463202047
deactivated,workbench,org.eclipse.ui.workbench,3.5.1.M20090826-0800a,"",1272463203001
activated,workbench,org.eclipse.ui.workbench,3.5.1.M20090826-0800a,"",1272463205713
activated,view,org.eclipse.ui.console,3.4.0.v20090513,"org.eclipse.ui.console.ConsoleView",1272463210621
deactivated,workbench,org.eclipse.ui.workbench,3.5.1.M20090826-0800a,"",1272463217330
activated,workbench,org.eclipse.ui.workbench,3.5.1.M20090826-0800a,"",1272463255722
activated,editor,org.eclipse.wst.xml.ui,1.1.2.v201001222130,"org.eclipse.wst.xml.ui.internal.tabletree.XMLMultiPageEditorPart",1272463271657
activated,editor,org.eclipse.jdt.ui,3.5.2.r352_v20100106-0800,"org.eclipse.jdt.ui.CompilationUnitEditor",1272463272369
closed,editor,org.eclipse.wst.xml.ui,1.1.2.v201001222130,"org.eclipse.wst.xml.ui.internal.tabletree.XMLMultiPageEditorPart",1272463272370
activated,view,org.eclipse.jdt.ui,3.5.2.r352_v20100106-0800,"org.eclipse.jdt.ui.PackageExplorer",1272463273673
opened,editor,org.eclipse.wst.xml.ui,1.1.2.v201001222130,"org.eclipse.wst.xml.ui.internal.tabletree.XMLMultiPageEditorPart",1272463273938
activated,editor,org.eclipse.wst.xml.ui,1.1.2.v201001222130,"org.eclipse.wst.xml.ui.internal.tabletree.XMLMultiPageEditorPart",1272463274370
deactivated,workbench,org.eclipse.ui.workbench,3.5.1.M20090826-0800a,"",1272463274466
activated,workbench,org.eclipse.ui.workbench,3.5.1.M20090826-0800a,"",1272463283405
activated,view,org.eclipse.jdt.ui,3.5.2.r352_v20100106-0800,"org.eclipse.jdt.ui.PackageExplorer",1272463285003
deactivated,workbench,org.eclipse.ui.workbench,3.5.1.M20090826-0800a,"",1272463309947
executed,command,org.eclipse.jdt.ui,3.5.2.r352_v20100106-0800,"org.eclipse.jdt.ui.edit.text.java.rename.element",1272463313993
activated,workbench,org.eclipse.ui.workbench,3.5.1.M20090826-0800a,"",1272463314025
deactivated,workbench,org.eclipse.ui.workbench,3.5.1.M20090826-0800a,"",1272463318423
activated,workbench,org.eclipse.ui.workbench,3.5.1.M20090826-0800a,"",1272463320614
activated,view,org.eclipse.wst.server.ui,1.1.103.v20100123,"org.eclipse.wst.server.ui.ServersView",1272463322738
activated,view,org.eclipse.jdt.ui,3.5.2.r352_v20100106-0800,"org.eclipse.jdt.ui.PackageExplorer",1272463327225
activated,editor,org.eclipse.wst.xml.ui,1.1.2.v201001222130,"org.eclipse.wst.xml.ui.internal.tabletree.XMLMultiPageEditorPart",1272463331169
activated,editor,org.eclipse.jdt.ui,3.5.2.r352_v20100106-0800,"org.eclipse.jdt.ui.CompilationUnitEditor",1272463331625
closed,editor,org.eclipse.wst.xml.ui,1.1.2.v201001222130,"org.eclipse.wst.xml.ui.internal.tabletree.XMLMultiPageEditorPart",1272463331627
activated,view,org.eclipse.ui.console,3.4.0.v20090513,"org.eclipse.ui.console.ConsoleView",1272463334486
deactivated,workbench,org.eclipse.ui.workbench,3.5.1.M20090826-0800a,"",1272463343458
activated,workbench,org.eclipse.ui.workbench,3.5.1.M20090826-0800a,"",1272463348580
deactivated,workbench,org.eclipse.ui.workbench,3.5.1.M20090826-0800a,"",1272463350263
activated,workbench,org.eclipse.ui.workbench,3.5.1.M20090826-0800a,"",1272463352568
deactivated,workbench,org.eclipse.ui.workbench,3.5.1.M20090826-0800a,"",1272463353953
activated,workbench,org.eclipse.ui.workbench,3.5.1.M20090826-0800a,"",1272463359830
deactivated,workbench,org.eclipse.ui.workbench,3.5.1.M20090826-0800a,"",1272463362140
activated,workbench,org.eclipse.ui.workbench,3.5.1.M20090826-0800a,"",1272463365740
deactivated,workbench,org.eclipse.ui.workbench,3.5.1.M20090826-0800a,"",1272463369039
activated,workbench,org.eclipse.ui.workbench,3.5.1.M20090826-0800a,"",1272463371288
deactivated,workbench,org.eclipse.ui.workbench,3.5.1.M20090826-0800a,"",1272463372217
activated,workbench,org.eclipse.ui.workbench,3.5.1.M20090826-0800a,"",1272463408359
activated,view,org.eclipse.jdt.ui,3.5.2.r352_v20100106-0800,"org.eclipse.jdt.ui.PackageExplorer",1272463410652
opened,editor,org.eclipse.wst.xml.ui,1.1.2.v201001222130,"org.eclipse.wst.xml.ui.internal.tabletree.XMLMultiPageEditorPart",1272463411567
activated,editor,org.eclipse.wst.xml.ui,1.1.2.v201001222130,"org.eclipse.wst.xml.ui.internal.tabletree.XMLMultiPageEditorPart",1272463411839
executed,command,org.eclipse.ui,3.5.1.M20090902-1000,"org.eclipse.ui.edit.paste",1272463416155
executed,command,org.eclipse.wst.sse.ui,1.1.102.v200910200227,"org.eclipse.wst.sse.ui.format.document",1272463417380
executed,command,org.eclipse.ui,3.5.1.M20090902-1000,"org.eclipse.ui.file.save",1272463421164
deactivated,workbench,org.eclipse.ui.workbench,3.5.1.M20090826-0800a,"",1272463421882
activated,workbench,org.eclipse.ui.workbench,3.5.1.M20090826-0800a,"",1272463425778
deactivated,workbench,org.eclipse.ui.workbench,3.5.1.M20090826-0800a,"",1272463429787
activated,workbench,org.eclipse.ui.workbench,3.5.1.M20090826-0800a,"",1272463433803
deactivated,workbench,org.eclipse.ui.workbench,3.5.1.M20090826-0800a,"",1272463435792
activated,workbench,org.eclipse.ui.workbench,3.5.1.M20090826-0800a,"",1272463462209
activated,view,org.eclipse.wst.server.ui,1.1.103.v20100123,"org.eclipse.wst.server.ui.ServersView",1272463463114
activated,view,org.eclipse.ui.console,3.4.0.v20090513,"org.eclipse.ui.console.ConsoleView",1272463472415
activated,editor,org.jboss.tools.jst.jsp,3.1.0.v201003050540R-H56-GA,"org.jboss.tools.jst.jsp.jspeditor.HTMLTextEditor",1272463482533
executed,command,org.eclipse.ui,3.5.1.M20090902-1000,"org.eclipse.ui.edit.text.contentAssist.proposals",1272463494831
executed,command,org.eclipse.ui,3.5.1.M20090902-1000,"org.eclipse.ui.file.save",1272463500638
deactivated,workbench,org.eclipse.ui.workbench,3.5.1.M20090826-0800a,"",1272463514808
activated,workbench,org.eclipse.ui.workbench,3.5.1.M20090826-0800a,"",1272463522188
deactivated,workbench,org.eclipse.ui.workbench,3.5.1.M20090826-0800a,"",1272463523067
activated,workbench,org.eclipse.ui.workbench,3.5.1.M20090826-0800a,"",1272463525514
deactivated,workbench,org.eclipse.ui.workbench,3.5.1.M20090826-0800a,"",1272463526544
activated,workbench,org.eclipse.ui.workbench,3.5.1.M20090826-0800a,"",1272463548484
activated,editor,org.eclipse.wst.xml.ui,1.1.2.v201001222130,"org.eclipse.wst.xml.ui.internal.tabletree.XMLMultiPageEditorPart",1272463551525
deactivated,workbench,org.eclipse.ui.workbench,3.5.1.M20090826-0800a,"",1272463556071
activated,workbench,org.eclipse.ui.workbench,3.5.1.M20090826-0800a,"",1272463562560
activated,view,org.eclipse.ui.console,3.4.0.v20090513,"org.eclipse.ui.console.ConsoleView",1272463564237
activated,editor,org.eclipse.wst.xml.ui,1.1.2.v201001222130,"org.eclipse.wst.xml.ui.internal.tabletree.XMLMultiPageEditorPart",1272463570156
activated,view,org.eclipse.ui.ide,3.5.1.M20090826-0800,"org.eclipse.ui.views.ProgressView",1272463572487
activated,view,org.eclipse.wst.server.ui,1.1.103.v20100123,"org.eclipse.wst.server.ui.ServersView",1272463573676
activated,view,org.eclipse.jdt.ui,3.5.2.r352_v20100106-0800,"org.eclipse.jdt.ui.PackageExplorer",1272463579511
activated,editor,org.eclipse.wst.xml.ui,1.1.2.v201001222130,"org.eclipse.wst.xml.ui.internal.tabletree.XMLMultiPageEditorPart",1272463583015
activated,view,org.eclipse.ui.console,3.4.0.v20090513,"org.eclipse.ui.console.ConsoleView",1272463584971
activated,editor,org.eclipse.wst.xml.ui,1.1.2.v201001222130,"org.eclipse.wst.xml.ui.internal.tabletree.XMLMultiPageEditorPart",1272463585680
closed,view,org.eclipse.ui.console,3.4.0.v20090513,"org.eclipse.ui.console.ConsoleView",1272463585705
opened,view,org.eclipse.ui.console,3.4.0.v20090513,"org.eclipse.ui.console.ConsoleView",1272463587861
activated,view,org.eclipse.ui.console,3.4.0.v20090513,"org.eclipse.ui.console.ConsoleView",1272463590430
deactivated,workbench,org.eclipse.ui.workbench,3.5.1.M20090826-0800a,"",1272463594461
activated,workbench,org.eclipse.ui.workbench,3.5.1.M20090826-0800a,"",1272463596485
deactivated,workbench,org.eclipse.ui.workbench,3.5.1.M20090826-0800a,"",1272463600338
activated,workbench,org.eclipse.ui.workbench,3.5.1.M20090826-0800a,"",1272463603436
deactivated,workbench,org.eclipse.ui.workbench,3.5.1.M20090826-0800a,"",1272463606635
activated,workbench,org.eclipse.ui.workbench,3.5.1.M20090826-0800a,"",1272463610249
deactivated,workbench,org.eclipse.ui.workbench,3.5.1.M20090826-0800a,"",1272463612612
activated,workbench,org.eclipse.ui.workbench,3.5.1.M20090826-0800a,"",1272463617848
deactivated,workbench,org.eclipse.ui.workbench,3.5.1.M20090826-0800a,"",1272463618597
activated,workbench,org.eclipse.ui.workbench,3.5.1.M20090826-0800a,"",1272463621288
deactivated,workbench,org.eclipse.ui.workbench,3.5.1.M20090826-0800a,"",1272463622449
activated,workbench,org.eclipse.ui.workbench,3.5.1.M20090826-0800a,"",1272463632646
deactivated,workbench,org.eclipse.ui.workbench,3.5.1.M20090826-0800a,"",1272463635783
activated,workbench,org.eclipse.ui.workbench,3.5.1.M20090826-0800a,"",1272463670291
deactivated,workbench,org.eclipse.ui.workbench,3.5.1.M20090826-0800a,"",1272463675447
activated,workbench,org.eclipse.ui.workbench,3.5.1.M20090826-0800a,"",1272463681173
activated,editor,org.eclipse.wst.xml.ui,1.1.2.v201001222130,"org.eclipse.wst.xml.ui.internal.tabletree.XMLMultiPageEditorPart",1272463689803
executed,command,org.eclipse.ui,3.5.1.M20090902-1000,"org.eclipse.ui.edit.delete",1272463691881
executed,command,org.eclipse.ui,3.5.1.M20090902-1000,"org.eclipse.ui.edit.delete",1272463692373
executed,command,org.eclipse.ui,3.5.1.M20090902-1000,"org.eclipse.ui.edit.delete",1272463694046
executed,command,org.eclipse.ui,3.5.1.M20090902-1000,"org.eclipse.ui.file.save",1272463697535
activated,view,org.eclipse.wst.server.ui,1.1.103.v20100123,"org.eclipse.wst.server.ui.ServersView",1272463700252
activated,view,org.eclipse.ui.console,3.4.0.v20090513,"org.eclipse.ui.console.ConsoleView",1272463784913
deactivated,workbench,org.eclipse.ui.workbench,3.5.1.M20090826-0800a,"",1272463785242
activated,workbench,org.eclipse.ui.workbench,3.5.1.M20090826-0800a,"",1272463785385
deactivated,workbench,org.eclipse.ui.workbench,3.5.1.M20090826-0800a,"",1272463785543
activated,workbench,org.eclipse.ui.workbench,3.5.1.M20090826-0800a,"",1272463785545
